lsn,eventtime(utc+8),event,detail,file/directory name,full path,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,target vcn,cluster index,is_timestomped,is_suspicious_execution
10573258773,12/28/23 21:55:00,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573259793,12/28/23 21:55:00,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:04,12/28/23 21:55:04,12/28/23 21:55:04,Deallocate File Record Segment,0x3235,0,0,0
10573259978,12/28/23 21:55:00,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:05,12/28/23 21:55:05,12/28/23 21:55:05,Initialize File Record Segment,0x3235,0,0,0
10573260205,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573260847,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:04 -> 2023-12-28 21:55:05,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573261225,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:05,12/28/23 21:55:05,12/28/23 21:55:05,Deallocate File Record Segment,0x3235,0,0,0
10573261354,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:01 -> 2023-12-28 21:55:07,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0
10573271158,,# Check Point,,,,,,,,Compensation Log Record,0x76374626,2,0,0
10573271259,12/28/23 21:55:11,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,Initialize File Record Segment,0x3235,0,0,0
10573271486,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573272133,,Updating Modified Time,ModifiedTime : 2023-12-28 21:54:40 -> 2023-12-28 21:55:11,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10573272511,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,Deallocate File Record Segment,0x3235,0,0,0
10573272704,12/28/23 21:55:00,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,Initialize File Record Segment,0x3235,0,0,0
10573272931,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573273565,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:05 -> 2023-12-28 21:55:11,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573273951,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,Deallocate File Record Segment,0x3235,0,0,0
10573274100,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:07 -> 2023-12-28 21:55:13,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0
10573283912,,# Check Point,,,,,,,,Compensation Log Record,0x763777F0,2,0,0
10573293698,,# Check Point,,,,,,,,Compensation Log Record,0x76379E32,2,0,0
10573293799,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:30,12/28/23 21:55:30,12/28/23 21:55:30,Initialize File Record Segment,0x3235,0,0,0
10573294026,12/28/23 21:55:30,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573294703,12/28/23 21:55:30,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:11 -> 2023-12-28 21:55:30,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573295081,12/28/23 21:55:30,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:30,12/28/23 21:55:30,12/28/23 21:55:30,Deallocate File Record Segment,0x3235,0,0,0
10573295210,12/28/23 21:55:30,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:13 -> 2023-12-28 21:55:31,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0
10573305014,12/28/23 21:55:30,# Check Point,,,,,,,,Compensation Log Record,0x7637CA66,2,0,0
10573305115,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:34,12/28/23 21:55:34,12/28/23 21:55:34,Initialize File Record Segment,0x3235,0,0,0
10573305352,12/28/23 21:55:30,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573305986,12/28/23 21:55:30,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:30 -> 2023-12-28 21:55:34,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573306376,12/28/23 21:55:30,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:34,12/28/23 21:55:34,12/28/23 21:55:34,Deallocate File Record Segment,0x3235,0,0,0
10573306561,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:34,12/28/23 21:55:34,12/28/23 21:55:34,Initialize File Record Segment,0x3235,0,0,0
10573306788,12/28/23 21:55:30,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573307808,12/28/23 21:55:30,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:34,12/28/23 21:55:34,12/28/23 21:55:34,Deallocate File Record Segment,0x3235,0,0,0
10573308004,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:35,12/28/23 21:55:35,12/28/23 21:55:35,Initialize File Record Segment,0x3235,0,0,0
10573308231,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573308867,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:34 -> 2023-12-28 21:55:35,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573309253,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:35,12/28/23 21:55:35,12/28/23 21:55:35,Deallocate File Record Segment,0x3235,0,0,0
10573309512,,Updating Modified Time,ModifiedTime : 2023-12-28 21:54:35 -> 2023-12-28 21:55:35,store.bin <Guessed>,\Users\blueangel\AppData\Local\Dropbox\metrics\store.bin,,,,,Update Resident Value,0x14CF4,6,0,0
10573309744,,Writing Content of Non-Resident File,Data Runs(in Volume) : 48836(7),,,,,,,Update Mapping Pairs,0x14CF4,6,0,0
10573310123,12/28/23 21:55:41,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,Initialize File Record Segment,0x3235,0,0,0
10573310350,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573310956,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:11 -> 2023-12-28 21:55:41,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10573311342,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,Deallocate File Record Segment,0x3235,0,0,0
10573311535,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,Initialize File Record Segment,0x3235,0,0,0
10573311762,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573312369,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:35 -> 2023-12-28 21:55:41,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573312804,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,Deallocate File Record Segment,0x3235,0,0,0
10573322674,,# Check Point,,,,,,,,Compensation Log Record,0x76380F62,2,0,0
10573322777,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:31 -> 2023-12-28 21:55:43,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0
10573332581,,# Check Point,,,,,,,,Compensation Log Record,0x76383615,2,0,0
10573332618,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:43 -> 2023-12-28 21:55:49,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0
10573332737,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:51,12/28/23 21:55:51,12/28/23 21:55:51,Initialize File Record Segment,0x3235,0,0,0
10573332964,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573333611,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:41 -> 2023-12-28 21:55:51,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573333989,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:51,12/28/23 21:55:51,12/28/23 21:55:51,Deallocate File Record Segment,0x3235,0,0,0
10573334183,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:52,12/28/23 21:55:52,12/28/23 21:55:52,Initialize File Record Segment,0x3235,0,0,0
10573334410,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573335052,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:51 -> 2023-12-28 21:55:52,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573335430,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:52,12/28/23 21:55:52,12/28/23 21:55:52,Deallocate File Record Segment,0x3235,0,0,0
10573345308,,# Check Point,,,,,,,,Compensation Log Record,0x763867C4,2,0,0
10573345508,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:00,12/28/23 21:56:00,12/28/23 21:56:00,Initialize File Record Segment,0x3235,0,0,0
10573345735,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573346377,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:52 -> 2023-12-28 21:56:00,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573346755,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:00,12/28/23 21:56:00,12/28/23 21:56:00,Deallocate File Record Segment,0x3235,0,0,0
10573346942,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:02 -> 2023-12-28 21:56:03,scope_v2.json <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\sentry\scope_v2.json,,,,,Update Resident Value,0x6C31,2,0,0
10573347201,,Writing Content of Non-Resident File,Data Runs(in Volume) : 265373(14),,,,,,,Update Mapping Pairs,0x6C31,2,0,0
10573347708,,Writing Content of Non-Resident File,Data Runs(in Volume) : 282828(14),,,,,,,Update Mapping Pairs,0x6C31,2,0,0
10573347985,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:04,12/28/23 21:56:04,12/28/23 21:56:04,Initialize File Record Segment,0x3235,0,0,0
10573348212,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573348846,,Updating Modified Time,ModifiedTime : 2023-12-28 21:56:00 -> 2023-12-28 21:56:05,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0
10573349232,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:04,12/28/23 21:56:04,12/28/23 21:56:04,Deallocate File Record Segment,0x3235,0,0,0
10573349425,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:05,12/28/23 21:56:05,12/28/23 21:56:05,Initialize File Record Segment,0x3235,0,0,0
10573349652,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
10573350721,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:05,12/28/23 21:56:05,12/28/23 21:56:05,Deallocate File Record Segment,0x3235,0,0,0
10573350870,,Updating Modified Time,ModifiedTime : 2023-12-28 21:55:49 -> 2023-12-28 21:56:01,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0
10573351029,12/28/23 21:55:30,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:05,12/28/23 21:56:05,12/28/23 21:56:05,Initialize File Record Segment,0x3235,0,0,0
10573351256,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x3235,0,0,0
