LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index,is_timestomped,timestomp_tool_executed,suspicious_tool_name,label_source
10572547532,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:01 -> 2023-12-28 21:48:04,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10572547918,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:47:55,12/28/23 21:48:04,12/28/23 21:48:04,12/28/23 21:48:04,Deallocate File Record Segment,0x2F97,0,0,0,,
10572548111,12/28/23 21:47:55,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:47:55,12/28/23 21:48:04,12/28/23 21:48:04,12/28/23 21:48:04,Initialize File Record Segment,0x2F97,0,0,0,,
10572548387,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572549407,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:47:55,12/28/23 21:48:04,12/28/23 21:48:04,12/28/23 21:48:04,Deallocate File Record Segment,0x2F97,0,0,0,,
10572549592,12/28/23 21:47:55,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:47:55,12/28/23 21:48:04,12/28/23 21:48:04,12/28/23 21:48:04,Initialize File Record Segment,0x2F97,0,0,0,,
10572549827,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572550847,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:47:55,12/28/23 21:48:04,12/28/23 21:48:04,12/28/23 21:48:04,Deallocate File Record Segment,0x2F97,0,0,0,,
10572560717,,# Check Point,,,,,,,,Compensation Log Record,0x762C6EFD,2,0,0,,
10572560754,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:01 -> 2023-12-28 21:48:13,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10572570586,,# Check Point,,,,,,,,Compensation Log Record,0x762C958A,2,0,0,,
10572580451,,# Check Point,,,,,,,,Compensation Log Record,0x762CBC13,2,0,0,,
10572580552,12/28/23 21:48:29,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:29,12/28/23 21:48:29,12/28/23 21:48:29,Initialize File Record Segment,0x2F97,0,0,0,,
10572580779,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572581421,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:04 -> 2023-12-28 21:48:29,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10572581799,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:29,12/28/23 21:48:29,12/28/23 21:48:29,Deallocate File Record Segment,0x2F97,0,0,0,,
10572581992,12/28/23 21:48:32,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:48:32,12/28/23 21:48:32,12/28/23 21:48:32,12/28/23 21:48:32,Initialize File Record Segment,0x2F97,0,0,0,,
10572582219,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572582853,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:01 -> 2023-12-28 21:48:32,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0,,
10572583239,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:48:32,12/28/23 21:48:32,12/28/23 21:48:32,12/28/23 21:48:32,Deallocate File Record Segment,0x2F97,0,0,0,,
10572583432,12/28/23 21:48:29,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:32,12/28/23 21:48:32,12/28/23 21:48:32,Initialize File Record Segment,0x2F97,0,0,0,,
10572583659,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572584279,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:29 -> 2023-12-28 21:48:32,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10572584665,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:32,12/28/23 21:48:32,12/28/23 21:48:32,Deallocate File Record Segment,0x2F97,0,0,0,,
10572584786,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:13 -> 2023-12-28 21:48:31,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10572594618,,# Check Point,,,,,,,,Compensation Log Record,0x762CF36A,2,0,0,,
10572594727,12/28/23 21:48:29,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:34,12/28/23 21:48:34,12/28/23 21:48:34,Initialize File Record Segment,0x2F97,0,0,0,,
10572594954,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572595588,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:32 -> 2023-12-28 21:48:34,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10572596023,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:34,12/28/23 21:48:34,12/28/23 21:48:34,Deallocate File Record Segment,0x2F97,0,0,0,,
10572596208,12/28/23 21:48:29,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:34,12/28/23 21:48:34,12/28/23 21:48:34,Initialize File Record Segment,0x2F97,0,0,0,,
10572596443,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572597466,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:34,12/28/23 21:48:34,12/28/23 21:48:34,Deallocate File Record Segment,0x2F97,0,0,0,,
10572597651,12/28/23 21:48:29,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:34,12/28/23 21:48:34,12/28/23 21:48:34,Initialize File Record Segment,0x2F97,0,0,0,,
10572597886,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572598879,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:34,12/28/23 21:48:34,12/28/23 21:48:34,Deallocate File Record Segment,0x2F97,0,0,0,,
10572599064,12/28/23 21:48:29,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:34,12/28/23 21:48:34,12/28/23 21:48:34,Initialize File Record Segment,0x2F97,0,0,0,,
10572599304,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572600328,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:34,12/28/23 21:48:34,12/28/23 21:48:34,Deallocate File Record Segment,0x2F97,0,0,0,,
10572600541,12/28/23 21:48:29,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:35,12/28/23 21:48:35,12/28/23 21:48:35,Initialize File Record Segment,0x2F97,0,0,0,,
10572600768,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572601413,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:34 -> 2023-12-28 21:48:35,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10572601791,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:29,12/28/23 21:48:35,12/28/23 21:48:35,12/28/23 21:48:35,Deallocate File Record Segment,0x2F97,0,0,0,,
10572602045,,Updating Modified Time,ModifiedTime : 2023-12-28 21:47:35 -> 2023-12-28 21:48:35,store.bin <Guessed>,\Users\blueangel\AppData\Local\Dropbox\metrics\store.bin,,,,,Update Resident Value,0x14CF4,6,0,0,,
10572602277,,Writing Content of Non-Resident File,Data Runs(in Volume) : 7726(8),,,,,,,Update Mapping Pairs,0x14CF4,6,0,0,,
10572602760,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:31 -> 2023-12-28 21:48:37,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10572612564,,# Check Point,,,,,,,,Compensation Log Record,0x762D3984,2,0,0,,
10572612601,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:37 -> 2023-12-28 21:48:43,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10572622413,,# Check Point,,,,,,,,Compensation Log Record,0x762D5FF5,2,0,0,,
10572622450,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:43 -> 2023-12-28 21:48:49,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0xC5,4,0,0,,
10572622563,,Updating Modified Time,ModifiedTime : 2023-12-28 21:47:55 -> 2023-12-28 21:48:56,scope_v2.json <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\sentry\scope_v2.json,,,,,Update Resident Value,0x6C31,2,0,0,,
10572622822,,Writing Content of Non-Resident File,Data Runs(in Volume) : 265373(14),,,,,,,Update Mapping Pairs,0x6C31,2,0,0,,
10572623327,,Writing Content of Non-Resident File,Data Runs(in Volume) : 278811(14),,,,,,,Update Mapping Pairs,0x6C31,2,0,0,,
10572633289,,# Check Point,,,,,,,,Compensation Log Record,0x762D8A79,2,0,0,,
10572633390,12/28/23 21:48:59,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:48:59,12/28/23 21:48:59,12/28/23 21:48:59,Initialize File Record Segment,0x2F97,0,0,0,,
10572633674,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572634308,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:35 -> 2023-12-28 21:48:59,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10572634694,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:48:59,12/28/23 21:48:59,12/28/23 21:48:59,Deallocate File Record Segment,0x2F97,0,0,0,,
10572634879,12/28/23 21:49:02,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:49:02,12/28/23 21:49:02,12/28/23 21:49:02,12/28/23 21:49:02,Initialize File Record Segment,0x2F97,0,0,0,,
10572635106,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572635720,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:32 -> 2023-12-28 21:49:02,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0,,
10572636098,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:49:02,12/28/23 21:49:02,12/28/23 21:49:02,12/28/23 21:49:02,Deallocate File Record Segment,0x2F97,0,0,0,,
10572636291,12/28/23 21:48:59,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:49:02,12/28/23 21:49:02,12/28/23 21:49:02,Initialize File Record Segment,0x2F97,0,0,0,,
10572636518,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572637138,,Updating Modified Time,ModifiedTime : 2023-12-28 21:48:59 -> 2023-12-28 21:49:02,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10572637524,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:49:02,12/28/23 21:49:02,12/28/23 21:49:02,Deallocate File Record Segment,0x2F97,0,0,0,,
10572637717,12/28/23 21:48:59,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:49:04,12/28/23 21:49:04,12/28/23 21:49:04,Initialize File Record Segment,0x2F97,0,0,0,,
10572637944,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572638578,,Updating Modified Time,ModifiedTime : 2023-12-28 21:49:02 -> 2023-12-28 21:49:04,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2,0,0,,
10572638964,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:49:04,12/28/23 21:49:04,12/28/23 21:49:04,Deallocate File Record Segment,0x2F97,0,0,0,,
10572639149,12/28/23 21:48:59,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:49:04,12/28/23 21:49:04,12/28/23 21:49:04,Initialize File Record Segment,0x2F97,0,0,0,,
10572639384,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572640404,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:49:04,12/28/23 21:49:04,12/28/23 21:49:04,Deallocate File Record Segment,0x2F97,0,0,0,,
10572640589,12/28/23 21:48:59,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:49:04,12/28/23 21:49:04,12/28/23 21:49:04,Initialize File Record Segment,0x2F97,0,0,0,,
10572640824,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x2F97,0,0,0,,
10572641844,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:48:59,12/28/23 21:49:04,12/28/23 21:49:04,12/28/23 21:49:04,Deallocate File Record Segment,0x2F97,0,0,0,,
